consent,encountered_fakenews1,fakenews_pctg1,certainty_nofakenews1,respondent_stories_1,respondent_stories_2,respondent_stories_3,respondent_stories_4,respondent_stories_5,respondent_stories_6,respondent_stories_7,respondent_stories_8,respondent_stories_9,respondent_stories_10,detecting_fakenews1,fakenews_trend1,socmed_use,tf_adv,tf_pdf,tf_spy,tf_wiki,tf_cache,tf_phishing,tie_senate,filibuster,presidential_terms,electoral_college,presvote2020,gender4,gender4_other,birthyr,age,age4,race,race_other,hispanic,hispanic_origin_1,hispanic_origin_2,hispanic_origin_3,hispanic_origin_4,race4,educ,educ4,inputstate,region,newsint,sourcenews_new,votereg,turnout16,presvote16post,presvote16post_t,pid3,pid3_other,pid7,ideo5,intuse,conf02,conf05,conf07,conf08,conf10,conf11,conf12,starttime,endtime,weight,caseid,encountered_fakenews1_post,fakenews_pctg1_post,certainty_nofakenews1_post,respondent_stories_1_post,respondent_stories_2_post,respondent_stories_3_post,respondent_stories_4_post,respondent_stories_5_post,respondent_stories_6_post,respondent_stories_7_post,respondent_stories_8_post,respondent_stories_9_post,respondent_stories_10_post,detecting_fakenews1_post,fakenews_trend1_post,socmed_use_post,presvote20post,presvote20post_t,election_behaviors_1,election_behaviors_2,election_behaviors_3,election_behaviors_4,election_behaviors_5,election_behaviors_6,election_behaviors_7,election_behaviors_8,election_behaviors_9,election_behaviors_10,election_behaviors_11,election_behaviors_12,election_behaviors_13,election_behaviors_14,election_behaviors_15,election_behaviors_16,election_behaviors_17,election_behaviors_oth,won_election,covid_positive,covid_month,covid_date,self_isolation,starttime_post,endtime_post,weight_post,presvote20combined,race4_black,race4_hispanic,race4_other,race4_white,gender4_female,gender4_male,gender4_other_2,gender4_prefer_not_to_say,ideo5_conservative,ideo5_liberal,ideo5_moderate,ideo5_not_sure,ideo5_very_conservative,ideo5_very_liberal,age4_30_44,age4_45_64,age4_65,age4_under_30,educ_factor,education,college,trump_support,female,non_white,knowledge,political_interest,untrustworthy_n,total_n,untrustworthy_flag,percentage_of_total,untrustworthy_ng_n,untrustworthy_ng_flag,percentage_of_total_ng,grinberg_n,grinberg_flag,grinberg_percentage_of_total,untrustworthy_conservative_n,untrustworthy_liberal_n,untrustworthy_conservative_flag,untrustworthy_liberal_flag,hard_news_n,hard_news_flag,hard_news_bin,hard_news_conservative_n,hard_news_liberal_n,hard_news_conservative_flag,hard_news_liberal_flag,fact_check_n,fact_check_flag,mean_ideology,ideology_bin,hard_news_bin_all,total_n_bin_all,untrustworthy_conservative_percentage_info_diet,untrustworthy_liberal_percentage_info_diet,untrustworthy_all_percentage_info_diet,biden_support,age_18_29,age_30_44,age_45_64,age_65_plus,democrat,republican,ai_untrustworthy_flag,ai_untrustworthy_n,untrustworthy_flag_pre,untrustworthy_flag_post,untrustworthy_n_pre,untrustworthy_n_post
I consent,A fair amount,16,NA,selected,selected,selected,NA,NA,NA,NA,NA,NA,NA,Always able,There is much more fake news today,Less than 10 minutes per day,5  Full,5  Full,4  Good,5  Full,5  Full,4  Good,The vice president,60,The 22nd Amendment of the Constitution,Is an assembly that formally elects the president,Joe Biden,Female,__NA__,1959,61,45-64,White,__NA__,No,NA,NA,NA,NA,White,Post-grad,Postgrad,Texas,South,Most of the time,A newspaper's website,Yes,Yes,Hillary Clinton,__NA__,Democrat,__NA__,Strong Democrat,Moderate,Several times a day,Some,A great deal,Quite a lot,Quite a lot,Some,Some,Quite a lot,2020-09-22T20:43:56Z,2020-09-22T21:06:45Z,0.286418808732207,1226311713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Joe Biden,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,4,4,1,0,1,0,4,4,0,844,0,0,0,0,0,0,0,0,0,0,0,0,45,1,2,0,20,0,1,0,0,-0.4391333333333333,1,2,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,10,0
I consent,A great deal,36,NA,selected,selected,NA,NA,NA,NA,NA,NA,NA,NA,Most of the time able,There is much more fake news today,Less than 10 minutes per day,5  Full,5  Full,5  Full,5  Full,5  Full,5  Full,The vice president,60,The 22nd Amendment of the Constitution,Is an assembly that formally elects the president,Joe Biden,Female,__NA__,1979,41,30-44,White,__NA__,No,NA,NA,NA,NA,White,Post-grad,Postgrad,Tennessee,South,Most of the time,A newspaper's website,Yes,Yes,Gary Johnson,__NA__,Democrat,__NA__,Strong Democrat,Very liberal,Several times a day,Some,Very little,None at all,Some,Some,Very little,Quite a lot,2020-09-22T21:02:40Z,2020-09-22T21:24:13Z,0.529603565385504,1226012497,A great deal,25,NA,selected,selected,selected,NA,NA,NA,NA,NA,NA,NA,Most of the time able,There is somewhat more fake news today,10–30 minutes per day,Joe Biden,__NA__,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,selected,not selected,not selected,not selected,not selected,Slammed the door in a Republican party repository face,Joe Biden,Yes,November,2020-11-01,All of the time. I am staying at home nearly all the time.,2020-12-07T22:33:28Z,2020-12-07T22:40:31Z,0.9402,Joe Biden,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,1,0,1,0,4,4,0,4158,0,0,0,0,0,0,0,0,0,0,0,0,352,1,3,0,5,0,1,1,1,-0.15369152542372885,5,3,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
I consent,A great deal,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Always able,There is much more fake news today,More than 3 hours per day,1  None,1  None,1  None,1  None,1  None,1  None,The vice president,60,Article II of the U.S. Constitution,Is an assembly that formally elects the president,Joe Biden,Male,__NA__,1976,44,30-44,Black,__NA__,No,NA,NA,NA,NA,Black,4-year,College grad,Ohio,Midwest,Most of the time,Television,Yes,Yes,Hillary Clinton,__NA__,Democrat,__NA__,Strong Democrat,Very liberal,Several times a day,Very little,A great deal,None at all,Some,Quite a lot,Some,Quite a lot,2020-09-22T21:13:25Z,2020-09-22T21:25:29Z,0.66941454145298,1226392259,A great deal,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Always able,There is much more fake news today,More than 3 hours per day,Joe Biden,__NA__,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,selected,not selected,not selected,not selected,not selected,__NA__,Joe Biden,No,NA,NA,"Some of the time. I have reduced the amount of times I am in public spaces, social gatherings, or at work.",2020-12-03T02:01:23Z,2020-12-03T02:09:12Z,1.1529,Joe Biden,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3,3,1,0,0,1,3,4,0,3405,0,0,0,0,0,0,0,0,0,0,0,0,98,1,2,0,0,0,0,0,0,0.0948807692307692,9,2,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
I consent,Not very much,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Most of the time able,There is somewhat more fake news today,10–30 minutes per day,3  Some,2  Little,2  Little,2  Little,2  Little,2  Little,The Senate majority leader,51,The 22nd Amendment of the Constitution,Is an assembly that formally elects the president,Joe Biden,Female,__NA__,1961,59,45-64,White,__NA__,No,NA,NA,NA,NA,White,Some college,Some college,Washington,West,Most of the time,Television,Yes,Yes,Hillary Clinton,__NA__,Democrat,__NA__,Not very strong Democrat,Moderate,Several times a day,Some,Quite a lot,None at all,None at all,Quite a lot,Very little,Quite a lot,2020-09-22T19:17:12Z,2020-09-24T21:04:13Z,0.233968220701252,1225590681,A fair amount,22,NA,selected,selected,NA,NA,NA,NA,NA,NA,NA,NA,Most of the time able,There is somewhat more fake news today,10–30 minutes per day,Joe Biden,__NA__,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,not selected,not selected,not selected,not selected,not selected,__NA__,Joe Biden,No,NA,NA,Most of the time.  I only leave my home to buy food and other essentials.,2020-12-01T20:22:35Z,2020-12-01T20:32:25Z,0.4505,Joe Biden,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0,0,1,0,2,4,0,6509,0,0,0,0,0,0,0,0,0,0,0,0,428,1,3,0,0,0,0,0,0,0.01014563591022443,8,3,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
I consent,Nearly all news I see is fake,90,NA,selected,selected,selected,selected,selected,NA,NA,NA,NA,NA,Always able,There is much more fake news today,Less than 10 minutes per day,5  Full,5  Full,5  Full,5  Full,5  Full,5  Full,The vice president,60,The 22nd Amendment of the Constitution,Is an assembly that formally elects the president,Donald Trump,Male,__NA__,1973,47,45-64,White,__NA__,No,NA,NA,NA,NA,White,Some college,Some college,Kentucky,South,Most of the time,Podcasts,Yes,No,Did not vote for President,__NA__,Independent,__NA__,Independent,Conservative,Several times a day,A great deal,Some,A great deal,None at all,None at all,Some,None at all,2020-09-22T21:13:59Z,2020-09-22T21:39:25Z,0.156835481669034,1225907405,Nearly all news I see is fake,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Most of the time able,There is much more fake news today,Less than 10 minutes per day,Donald Trump,__NA__,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,none of these,Donald Trump,No,NA,NA,None of the time. I am doing everything I normally do.,2020-12-04T21:23:44Z,2020-12-04T21:28:59Z,0.2211,Donald Trump,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,2,0,1,0,0,4,4,207,69562,1,0.00297576262902159,206,1,0.00296138696414709,1,1,1.4375664874500444e-5,6,0,1,0,48714,1,3,4,32,1,1,0,0,0.05861914361250118,9,3,3,1.231678778174652e-4,0,0.00424929178470255,0,0,0,1,0,0,0,0,0,1,1,192,10
I consent,A fair amount,20,NA,selected,selected,NA,NA,NA,NA,NA,NA,NA,NA,Most of the time able,There is much more fake news today,Less than 10 minutes per day,5  Full,5  Full,3  Some,4  Good,4  Good,4  Good,The vice president,60,The 22nd Amendment of the Constitution,Is an assembly that formally elects the president,Joe Biden,Male,__NA__,1992,28,Under 30,White,__NA__,No,NA,NA,NA,NA,White,4-year,College grad,Utah,West,Most of the time,Podcasts,Yes,Yes,Evan McMullin,__NA__,Republican,__NA__,Strong Republican,Moderate,Several times a day,A great deal,A great deal,Quite a lot,Some,Quite a lot,Some,Quite a lot,2020-09-22T21:29:49Z,2020-09-22T21:42:21Z,0.723958902076363,1224774643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Joe Biden,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,3,1,0,0,0,4,4,0,668,0,0,0,0,0,0,0,0,0,0,0,0,18,1,1,0,0,0,0,0,0,-0.5020615384615384,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
I consent,Not very much,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sometimes able,There is about the same amount of fake news today,31–60 minutes per day,1  None,1  None,1  None,1  None,1  None,1  None,The vice president,51,Article II of the U.S. Constitution,Is an assembly that formally elects the president,Joe Biden,Female,__NA__,1966,54,45-64,Black,__NA__,No,NA,NA,NA,NA,Black,Some college,Some college,Mississippi,South,Hardly at all,Television,Yes,Yes,Did not vote for President,__NA__,Democrat,__NA__,Strong Democrat,Moderate,About once a day,Very little,Some,None at all,None at all,Some,Some,Some,2020-09-22T22:18:54Z,2020-09-22T22:25:50Z,0.786474614988406,1226441259,Not very much,25,NA,selected,selected,selected,NA,NA,NA,NA,NA,NA,NA,Never able,There is about the same amount of fake news today,10–30 minutes per day,Joe Biden,__NA__,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,none,Joe Biden,Yes,October,2020-10-12,All of the time. I am staying at home nearly all the time.,2020-12-01T23:31:02Z,2020-12-01T23:38:44Z,0.052,Joe Biden,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0,0,1,1,2,1,3,3589,1,8.358874338255781e-4,3,1,8.358874338255781e-4,0,0,0,0,0,0,0,83,1,2,0,0,0,0,0,0,-0.06284999999999999,7,2,2,0,0,0.03614457831325301,1,0,0,1,0,1,0,0,0,1,0,3,0
I consent,A great deal,46,NA,selected,selected,selected,NA,NA,NA,NA,NA,NA,NA,Most of the time able,There is much more fake news today,Less than 10 minutes per day,5  Full,5  Full,5  Full,5  Full,5  Full,5  Full,The vice president,60,The 22nd Amendment of the Constitution,Is an assembly that formally elects the president,Donald Trump,Male,__NA__,1973,47,45-64,White,__NA__,No,NA,NA,NA,NA,White,Some college,Some college,North Carolina,South,Most of the time,Television,Yes,Yes,Donald Trump,__NA__,Republican,__NA__,Strong Republican,Very conservative,Several times a day,Quite a lot,Quite a lot,A great deal,Very little,Some,Some,Very little,2020-09-22T22:34:38Z,2020-09-22T22:38:54Z,0.475047979728328,1226455217,A fair amount,33,NA,selected,selected,selected,NA,NA,NA,NA,NA,NA,NA,Most of the time able,There is much more fake news today,Less than 10 minutes per day,Donald Trump,__NA__,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,not selected,not selected,not selected,not selected,not selected,not selected,__NA__,Donald Trump,No,NA,NA,Most of the time.  I only leave my home to buy food and other essentials.,2020-12-04T19:01:53Z,2020-12-04T19:06:29Z,0.7678,Donald Trump,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,1,0,0,4,4,41,24760,1,0.00165589660743134,30,1,0.00121163166397415,26,1,0.00105008077544426,24,1,1,1,2808,1,3,222,36,1,1,1,1,-0.00586105633802817,8,3,3,0.00854700854700854,3.5612535612535614e-4,0.0146011396011396,0,0,0,1,0,0,1,0,0,1,1,47,12
I consent,A great deal,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sometimes able,There is much more fake news today,1–2 hours per day,1  None,5  Full,5  Full,5  Full,4  Good,5  Full,The vice president,51,Article II of the U.S. Constitution,Is an assembly that formally elects the president,Donald Trump,Male,__NA__,1959,61,45-64,White,__NA__,No,NA,NA,NA,NA,White,Some college,Some college,Tennessee,South,Most of the time,Email newsletters or RSS feeds,Yes,Yes,Donald Trump,__NA__,Republican,__NA__,Strong Republican,Very conservative,Several times a day,A great deal,Quite a lot,A great deal,Very little,Very little,Very little,Some,2020-09-22T22:33:33Z,2020-09-22T22:44:47Z,0.475047979728328,1225748787,A great deal,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rarely able,There is much more fake news today,31–60 minutes per day,Donald Trump,__NA__,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,not selected,not selected,selected,not selected,selected,not selected,__NA__,Donald Trump,Yes,November,2020-11-30,None of the time. I am doing everything I normally do.,2020-12-03T00:52:09Z,2020-12-03T01:15:17Z,0.9256,Donald Trump,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,1,0,0,2,4,0,545,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,0,0,0,0,0,0,-0.10015,6,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
I consent,I have not encountered any fake news,34,NA,selected,selected,NA,NA,NA,NA,NA,NA,NA,NA,Never able,There is much more fake news today,1–2 hours per day,5  Full,5  Full,5  Full,3  Some,4  Good,5  Full,The Senate majority leader,60,The 22nd Amendment of the Constitution,Is an assembly that formally elects the president,Joe Biden,Female,__NA__,1963,57,45-64,Black,__NA__,No,NA,NA,NA,NA,Black,4-year,College grad,Georgia,South,Most of the time,Social network websites,Yes,No,Did not vote for President,__NA__,Democrat,__NA__,Strong Democrat,Liberal,Several times a day,None at all,A great deal,None at all,None at all,A great deal,A great deal,Quite a lot,2020-09-22T22:40:28Z,2020-09-22T22:45:07Z,0.102586250700567,1226419411,I have not encountered any fake news,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Never able,There is much more fake news today,More than 3 hours per day,Joe Biden,__NA__,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,Nothing,Joe Biden,Yes,September,2020-09-08,All of the time. I am staying at home nearly all the time.,2020-12-03T14:53:48Z,2020-12-03T14:56:53Z,0.0366,Joe Biden,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,3,1,0,1,1,3,4,0,145,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,-0.084,7,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
I consent,A fair amount,36,NA,selected,selected,selected,NA,NA,NA,NA,NA,NA,NA,Sometimes able,There is about the same amount of fake news today,31–60 minutes per day,2  Little,2  Little,2  Little,2  Little,2  Little,3  Some,The vice president,51,The 22nd Amendment of the Constitution,blank,Joe Biden,Male,__NA__,1961,59,45-64,White,__NA__,No,NA,NA,NA,NA,White,Some college,Some college,West Virginia,South,Most of the time,Radio,Yes,Yes,Did not vote for President,__NA__,Democrat,__NA__,Not very strong Democrat,Moderate,Several times a day,Some,Quite a lot,None at all,None at all,Some,Some,Quite a lot,2020-09-22T22:40:06Z,2020-09-22T22:47:42Z,0.156835481669034,1226368051,A great deal,52,NA,selected,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sometimes able,There is somewhat more fake news today,10–30 minutes per day,Joe Biden,__NA__,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,not selected,not selected,not selected,not selected,not selected,__NA__,Joe Biden,Yes,October,2020-10-10,None of the time. I am doing everything I normally do.,2020-12-02T11:52:46Z,2020-12-02T11:58:36Z,0.0991,Joe Biden,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0,0,0,0,2,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,1,1,NA,NA,NA,1,0,0,1,0,1,0,0,0,0,0,0,0
I consent,A fair amount,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rarely able,There is much more fake news today,1–2 hours per day,3  Some,3  Some,2  Little,2  Little,1  None,2  Little,The Senate majority leader,60,Article II of the U.S. Constitution,Is an assembly that formally elects the president,Joe Biden,Female,__NA__,1967,53,45-64,Black,__NA__,No,NA,NA,NA,NA,Black,Post-grad,Postgrad,Arkansas,South,Some of the time,Television,Yes,Yes,Hillary Clinton,__NA__,Democrat,__NA__,Strong Democrat,Very liberal,About once a day,Very little,Quite a lot,None at all,Some,Some,Very little,Very little,2020-09-22T23:00:57Z,2020-09-22T23:06:00Z,1.15507411223778,1226492009,Not very much,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rarely able,There is much more fake news today,31–60 minutes per day,Joe Biden,__NA__,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,not selected,not selected,not selected,not selected,not selected,__NA__,Joe Biden,Yes,May,2020-05-11,"Some of the time. I have reduced the amount of times I am in public spaces, social gatherings, or at work.",2020-12-02T00:26:19Z,2020-12-02T00:30:40Z,0.6626,Joe Biden,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,4,4,1,0,1,1,2,3,0,8704,0,0,0,0,0,0,0,0,0,0,0,0,85,1,2,0,0,0,0,0,0,-0.10445471698113208,6,2,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
I consent,Not very much,20,NA,selected,selected,selected,NA,NA,NA,NA,NA,NA,NA,Sometimes able,There is about the same amount of fake news today,31–60 minutes per day,4  Good,4  Good,3  Some,3  Some,4  Good,4  Good,The Senate majority leader,60,Article II of the U.S. Constitution,Is an assembly that formally elects the president,Joe Biden,Female,__NA__,1951,69,65+,Black,__NA__,No,NA,NA,NA,NA,Black,4-year,College grad,California,West,Some of the time,Social network websites,Yes,Yes,Jill Stein,__NA__,Democrat,__NA__,Not very strong Democrat,Moderate,Several times a day,Some,Quite a lot,Some,Some,Quite a lot,Quite a lot,Quite a lot,2020-09-22T21:33:38Z,2020-09-23T03:38:11Z,0.977878088219799,1225676575,Not very much,25,NA,selected,selected,selected,NA,NA,NA,NA,NA,NA,NA,Sometimes able,There is about the same amount of fake news today,31–60 minutes per day,Joe Biden,__NA__,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,None of the above,Joe Biden,No,NA,NA,Most of the time.  I only leave my home to buy food and other essentials.,2020-12-04T06:44:19Z,2020-12-04T07:01:16Z,0.1091,Joe Biden,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,3,1,0,1,1,2,3,0,2379,0,0,0,0,0,0,0,0,0,0,0,0,29,1,1,0,0,0,0,0,0,0.0493,9,1,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
I consent,A fair amount,44,NA,selected,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sometimes able,There is much more fake news today,More than 3 hours per day,5  Full,5  Full,5  Full,5  Full,5  Full,5  Full,The vice president,60,The 22nd Amendment of the Constitution,Is an assembly that formally elects the president,Joe Biden,Male,__NA__,1963,57,45-64,White,__NA__,No,NA,NA,NA,NA,White,Some college,Some college,New Jersey,Northeast,Most of the time,Television,Yes,Yes,Hillary Clinton,__NA__,Democrat,__NA__,Strong Democrat,Moderate,Several times a day,A great deal,A great deal,Very little,Very little,A great deal,Quite a lot,A great deal,2020-09-22T23:43:14Z,2020-09-22T23:53:51Z,0.360088479020951,1226415851,Not very much,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Most of the time able,There is much more fake news today,More than 3 hours per day,Joe Biden,__NA__,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,not selected,not selected,selected,not selected,not selected,not selected,not selected,not selected,__NA__,Joe Biden,Yes,April,2020-04-15,"Some of the time. I have reduced the amount of times I am in public spaces, social gatherings, or at work.",2020-12-03T03:04:05Z,2020-12-03T03:10:59Z,0.3162,Joe Biden,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0,0,0,0,4,4,0,734,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,-0.2705,3,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
I consent,A great deal,46,NA,selected,selected,selected,selected,NA,NA,NA,NA,NA,NA,Always able,There is about the same amount of fake news today,Less than 10 minutes per day,5  Full,5  Full,4  Good,4  Good,3  Some,2  Little,The Senate majority leader,51,Article II of the U.S. Constitution,Is an assembly that formally elects the president,Another candidate,Female,__NA__,1954,66,65+,Black,__NA__,No,NA,NA,NA,NA,Black,4-year,College grad,North Carolina,South,Some of the time,Television,Yes,Yes,Hillary Clinton,__NA__,Democrat,__NA__,Strong Democrat,Moderate,Several times a day,A great deal,NA,None at all,NA,Quite a lot,NA,Quite a lot,2020-09-22T23:21:34Z,2020-09-22T23:56:59Z,1.37292881926104,1225676589,A fair amount,14,NA,selected,selected,selected,NA,NA,NA,NA,NA,NA,NA,Most of the time able,There is somewhat more fake news today,Less than 10 minutes per day,Joe Biden,__NA__,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,not selected,not selected,not selected,not selected,selected,Voted early in-person at poll for Biden.,Joe Biden,Yes,October,2020-10-02,All of the time. I am staying at home nearly all the time.,2020-12-04T20:43:29Z,2020-12-04T21:00:59Z,0.256,Joe Biden,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,3,1,0,1,1,1,3,0,3657,0,0,0,0,0,0,0,0,0,0,0,0,13,1,1,0,0,0,0,0,0,-0.08987999999999999,6,1,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
I consent,Nearly all news I see is fake,80,NA,selected,selected,selected,selected,NA,NA,NA,NA,NA,NA,Most of the time able,There is much more fake news today,Less than 10 minutes per day,3  Some,3  Some,4  Good,2  Little,2  Little,4  Good,The vice president,60,The 22nd Amendment of the Constitution,Is an assembly that formally elects the president,Donald Trump,Male,__NA__,1961,59,45-64,White,__NA__,No,NA,NA,NA,NA,White,2-year,Some college,Michigan,Midwest,Most of the time,Email newsletters or RSS feeds,Yes,Yes,Did not vote for President,__NA__,Republican,__NA__,Not very strong Republican,Conservative,Several times a day,A great deal,A great deal,A great deal,Very little,Some,Some,Very little,2020-09-22T23:36:49Z,2020-09-23T00:08:15Z,0.102586250700567,1225748849,A great deal,74,NA,selected,selected,selected,selected,NA,NA,NA,NA,NA,NA,Most of the time able,There is much more fake news today,Less than 10 minutes per day,Donald Trump,__NA__,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,Forwarding credible proof articles of democrat misinformation and deceptions,Donald Trump,No,NA,NA,Most of the time.  I only leave my home to buy food and other essentials.,2020-12-05T01:02:19Z,2020-12-05T01:29:59Z,0.2243,Donald Trump,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,2,0,1,0,0,4,4,359,4335,1,0.08281430219146482,0,0,0,359,1,0.08281430219146482,359,0,1,0,1404,1,3,746,0,1,0,0,0,0.8392621518987342,10,3,2,0.2556980056980057,0,0.2556980056980057,0,0,0,1,0,0,1,0,0,1,1,300,53
